"","x"
"1246",0.528882139644977
"1247",0.515081988224662
"1248",0.510308723622635
"1249",0.477813337509885
"1250",0.482081162663933
"1251",0.483882659749436
"1252",0.479054193429853
"1253",0.47968843247114
"1254",0.48257437633876
"1255",0.479845402261386
"1256",0.481610158497126
"1257",0.498256314832135
"1258",0.494379595236715
"1259",0.494205714519493
"1260",0.496438970704352
"1261",0.498542338037964
"1262",0.498184980484984
"1263",0.50389262851834
"1264",0.518167717534838
"1265",0.579457345655539
"1266",0.586035932454413
"1267",0.587979451000442
"1268",0.583356737679473
"1269",0.587718309130719
"1270",0.601204564431893
"1271",0.60195095670115
"1272",0.603582403128716
"1273",0.60643688431214
"1274",0.607376696656261
"1275",0.590957094916898
"1276",0.585491621624203
"1277",0.596806710589109
"1278",0.603088526221096
"1279",0.600280041857804
"1280",0.608159037025464
"1281",0.606812303273769
"1282",0.604323803763385
"1283",0.598274722245053
"1284",0.572726185414007
"1285",0.582445227096073
"1286",0.571450177654255
"1287",0.55910725601061
"1288",0.557520995681373
"1289",0.567971318802138
"1290",0.567169311928289
"1291",0.553549725929085
"1292",0.559650102941355
"1293",0.572500296631395
"1294",0.581857883204378
"1295",0.59642182205214
"1296",0.599310760591124
"1297",0.591723371881905
"1298",0.586048794339158
"1299",0.622023621708435
"1300",0.606167330409338
"1301",0.607012294407851
"1302",0.612898538746887
"1303",0.614441602341355
"1304",0.622678272879338
"1305",0.623149166789135
"1306",0.631726694026694
"1307",0.624543467435567
"1308",0.62344359592913
"1309",0.61996126048231
"1310",0.627520545312099
"1311",0.615336351570775
"1312",0.5159571641101
"1313",0.516507476038788
"1314",0.521409824082021
"1315",0.53500203499061
"1316",0.524746677578272
"1317",0.519377571531742
"1318",0.525271524588227
"1319",0.504971912756383
"1320",0.507305673319738
"1321",0.502579931976531
"1322",0.512896840559185
"1323",0.531540328991853
"1324",0.526574652252342
"1325",0.506550554040321
"1326",0.491479312428616
"1327",0.39659267870352
"1328",0.351202052747647
"1329",0.355124903396107
"1330",0.356278668736313
"1331",0.398286458456242
"1332",0.397007748867454
"1333",0.391535901787336
"1334",0.392254539211484
"1335",0.412040645561326
"1336",0.418222410858924
"1337",0.453085138851152
"1338",0.483289243566811
"1339",0.485148736602377
"1340",0.485517098906745
"1341",0.416770175403108
"1342",0.406816132824228
"1343",0.405059862570774
"1344",0.403983444920829
"1345",0.430227266824306
"1346",0.432618895876662
"1347",0.447979584321623
"1348",0.459894953457312
"1349",0.483935360646846
"1350",0.491689228677862
"1351",0.434613514504228
"1352",0.427906316440735
"1353",0.431485530522356
"1354",0.432167034310666
"1355",0.421217153662741
"1356",0.426153404050001
"1357",0.414331270097442
"1358",0.41611572357958
"1359",0.440852768540263
"1360",0.452850346521061
"1361",0.443717886991813
"1362",0.487759021583827
"1363",0.487836782758587
"1364",0.48994345066023
"1365",0.489826299297048
"1366",0.495445426156114
"1367",0.486220497048059
"1368",0.486559394789331
"1369",0.489849143239807
"1370",0.473161606188129
"1371",0.471597330179748
"1372",0.488898270005947
"1373",0.489164163821902
"1374",0.489715529303714
"1375",0.477944514188391
"1376",0.578403949805791
"1377",0.514369524900876
"1378",0.513356273843517
"1379",0.539514533257295
"1380",0.539170942415058
"1381",0.569519382032108
"1382",0.566500329322453
"1383",0.550426842641795
"1384",0.578672768657303
"1385",0.568692888946693
"1386",0.578445674270589
"1387",0.591592801000344
"1388",0.590535440985976
"1389",0.562101238375933
"1390",0.56479993482751
"1391",0.560520045805981
"1392",0.576046265672066
"1393",0.589713070310695
"1394",0.579889886484501
"1395",0.5889561371714
"1396",0.58962739358187
"1397",0.598075338388368
"1398",0.594270175699115
"1399",0.591667057123459
"1400",0.586407110642217
"1401",0.599513703220776
"1402",0.584801230040739
"1403",0.579830608409121
"1404",0.580375894215278
"1405",0.60164571427994
"1406",0.610585282924051
"1407",0.609937618669805
"1408",0.620786705642416
"1409",0.620367754746444
"1410",0.629120953174383
"1411",0.648163847099877
"1412",0.638524725168851
"1413",0.635408720152631
"1414",0.636038011661586
"1415",0.620503863403713
"1416",0.603612481708292
"1417",0.601607779615032
"1418",0.612380309642434
"1419",0.622804653336902
"1420",0.621676970254442
"1421",0.629913956580316
"1422",0.641165898306141
"1423",0.63447172931815
"1424",0.640329750049977
"1425",0.639931823340902
"1426",0.638768663754888
"1427",0.674219922489989
"1428",0.677196593264342
"1429",0.679344635707363
"1430",0.690248678913134
"1431",0.687107649377828
"1432",0.698368536164603
"1433",0.674053535829372
"1434",0.671987929061704
"1435",0.690264616679412
"1436",0.698817685944399
"1437",0.694753392169062
"1438",0.644163008138779
"1439",0.639421563543352
"1440",0.617716763625464
"1441",0.612175181944606
"1442",0.596948373010528
"1443",0.588451323662453
"1444",0.605304978945635
"1445",0.583556218978857
"1446",0.587929535584876
"1447",0.509028890663052
"1448",0.552218753335623
"1449",0.554457158979253
"1450",0.551733642925226
"1451",0.54196165621954
"1452",0.538608603880149
"1453",0.511474119430485
"1454",0.402426615839921
"1455",0.381250332168979
"1456",0.342440340939739
"1457",0.340915189309382
"1458",0.41715576610304
"1459",0.404931867964437
"1460",0.403723742891279
"1461",0.384201532948897
"1462",0.38114062057406
"1463",0.38902107760888
"1464",0.446209244868761
"1465",0.500816418575919
"1466",0.491417908925416
"1467",0.495244454191657
"1468",0.468651496344077
"1469",0.462536569027262
"1470",0.459807083637966
"1471",0.470554192456893
"1472",0.481302935826503
"1473",0.481614693686982
"1474",0.488083826114095
"1475",0.460502484257993
"1476",0.45382786931591
"1477",0.366724043995637
"1478",0.363158026973598
"1479",0.365770128688975
"1480",0.324062505566104
"1481",0.290193153903778
"1482",0.26690760187776
"1483",0.267325479299974
"1484",0.276511040251987
"1485",0.263343726216259
"1486",0.267119161021853
"1487",0.278059624553206
"1488",0.258443265551261
"1489",0.273230504324521
"1490",0.280884647233094
"1491",0.265913704141015
"1492",0.284597027381594
"1493",0.282081551872472
"1494",0.285206598985334
"1495",0.287996719719599
"1496",0.293979657426732
"1497",0.278194494773342
"1498",0.282060807774804
"1499",0.263622091718111
"1500",0.238647873469212
"1501",0.259090699223396
"1502",0.266473277495239
"1503",0.301705132163652
"1504",0.305402562259091
"1505",0.409657618729533
"1506",0.412454546652953
"1507",0.415392627318897
"1508",0.419892121947104
"1509",0.528447162017199
"1510",0.534356557291466
"1511",0.532377014280644
"1512",0.537102850832842
"1513",0.546735278936395
"1514",0.546173191955557
"1515",0.505064063520101
"1516",0.509350170206724
"1517",0.506984874960908
"1518",0.526230104182182
"1519",0.464234941923849
"1520",0.46313400131228
"1521",0.580540969090475
"1522",0.579341654460558
"1523",0.496507828993582
"1524",0.490802043520944
"1525",0.482528720676667
"1526",0.472303924326111
"1527",0.472277726504252
"1528",0.479323840343517
"1529",0.481786949945598
"1530",0.479931959977468
"1531",0.483808941214606
"1532",0.478827258824243
"1533",0.478051404434126
"1534",0.522499007365245
"1535",0.520601495909424
"1536",0.515710921591975
"1537",0.512397865705699
"1538",0.52943943402931
"1539",0.528501669864881
"1540",0.514282312132039
"1541",0.513872672235423
"1542",0.504971936185948
"1543",0.48711582907082
"1544",0.505924844579029
"1545",0.488203969709493
"1546",0.490173057124673
"1547",0.49605889873388
"1548",0.492223392565985
"1549",0.490895360027006
"1550",0.490402171720428
"1551",0.446424725280843
"1552",0.44955597391969
"1553",0.454335396590141
"1554",0.463584919417007
"1555",0.512229887016003
"1556",0.512464275612943
"1557",0.518955871485392
"1558",0.540083997400425
"1559",0.546123604393542
"1560",0.551809704595499
"1561",0.549001006679778
"1562",0.534148023279241
"1563",0.561943105208801
"1564",0.566720158044727
"1565",0.547860703591668
"1566",0.554799352544571
"1567",0.568938229099143
"1568",0.552514905304162
"1569",0.555473507062968
"1570",0.557528679179203
"1571",0.551867620068364
"1572",0.502013800748157
"1573",0.463782304820408
"1574",0.460416849281349
"1575",0.515004335832912
"1576",0.511424413905644
"1577",0.50490183649497
"1578",0.507614352147052
"1579",0.508178368748665
"1580",0.521402882403001
"1581",0.564778213152942
"1582",0.559624561706231
"1583",0.567168543618948
"1584",0.565998148311986
"1585",0.565500654633275
"1586",0.567633754663229
"1587",0.585304734175452
"1588",0.586840514817538
"1589",0.585896478572517
"1590",0.583744739336061
"1591",0.579352498925565
"1592",0.570434270561613
"1593",0.554398925032978
"1594",0.610253117786334
"1595",0.608492217307278
"1596",0.52896668207142
"1597",0.527911787830672
"1598",0.266304210400597
"1599",0.259601007452877
"1600",0.255911020741247
"1601",0.254545767995435
"1602",0.249632303909654
"1603",0.249385361621252
"1604",0.247750395351992
"1605",0.251301422261366
"1606",0.250009345073963
"1607",0.242847681286517
"1608",0.210422417273976
"1609",0.227385686916787
"1610",0.33580290782167
"1611",0.346897028907695
"1612",0.364310836563015
"1613",0.365095050984594
"1614",0.417906678719745
"1615",0.378716197811985
"1616",0.369127467151122
"1617",0.367781468976329
"1618",0.372411940153788
"1619",0.368414766217183
"1620",0.382324900848456
"1621",0.390605004647411
"1622",0.399336111906546
"1623",0.400068688746784
"1624",0.412486808871102
"1625",0.416096821328451
"1626",0.429391426596879
"1627",0.4408694277686
"1628",0.436539480422863
"1629",0.338853793863637
"1630",0.37425188539318
"1631",0.364165197006199
"1632",0.404758276628632
"1633",0.404952204966763
"1634",0.412557639194407
"1635",0.414579213481031
"1636",0.429518241391545
"1637",0.405429600933665
"1638",0.404925474954167
"1639",0.40037651712213
"1640",0.403796139373473
"1641",0.42852797146893
"1642",0.409168294903772
"1643",0.403826003554167
"1644",0.389537619535396
"1645",0.453338223941151
"1646",0.447877622904911
"1647",0.42314125861257
"1648",0.43666768384418
"1649",0.437097488737982
"1650",0.438099384715466
"1651",0.422751397302351
"1652",0.448665171549641
"1653",0.452633808809897
"1654",0.439570656057278
"1655",0.458671001008815
"1656",0.453777398512363
"1657",0.44137896647159
"1658",0.445199711758983
"1659",0.419117760863023
"1660",0.435769772620934
"1661",0.443811517970388
"1662",0.446816756076473
"1663",0.439757715677371
"1664",0.4879990705479
"1665",0.497818044805515
"1666",0.482766054118553
"1667",0.489683228253589
"1668",0.494489280277707
"1669",0.495168942367725
"1670",0.504933317540745
"1671",0.441639757866659
"1672",0.446638649675947
"1673",0.431401491449344
"1674",0.432008844325053
"1675",0.432821029470062
"1676",0.433877230966219
"1677",0.423202568633438
"1678",0.404867408261079
"1679",0.437527845336698
"1680",0.473853019042465
"1681",0.475910731842132
"1682",0.470931248840537
"1683",0.411906601896944
"1684",0.407459694861661
"1685",0.410554695007501
"1686",0.413111749225513
"1687",0.402159894083724
"1688",0.402690359298226
"1689",0.392455894546613
"1690",0.368979794712684
"1691",0.380769411435338
"1692",0.402158576566959
"1693",0.459526014541499
"1694",0.464592856200898
"1695",0.46852767319483
"1696",0.460389617112149
"1697",0.45438821992943
"1698",0.485670892447469
"1699",0.525694302432356
"1700",0.440708594068633
"1701",0.442344515004125
"1702",0.43765480087698
"1703",0.439908583161541
"1704",0.434450481254289
"1705",0.344582383057883
"1706",0.332860487956356
"1707",0.344712493847661
"1708",0.220381327399766
"1709",0.278933484212046
"1710",0.278685733626442
"1711",0.269934243972038
"1712",0.299447471052126
"1713",0.29380211205342
"1714",0.296589801826105
"1715",0.295475508233134
"1716",0.342380510366684
"1717",0.344182631843776
"1718",0.34654628396306
"1719",0.354144855080409
"1720",0.337253044405826
"1721",0.33989753850421
"1722",0.383291430922735
"1723",0.393035082611016
"1724",0.367420922665715
"1725",0.434591948576157
"1726",0.435393489267623
"1727",0.426947522736144
"1728",0.444003154368498
"1729",0.440538520107357
"1730",0.433506017493842
"1731",0.448311695264326
"1732",0.451799028046149
"1733",0.448380454320873
"1734",0.449614499807066
"1735",0.47682854602937
"1736",0.434252422764623
"1737",0.435237646581319
"1738",0.439068591994874
"1739",0.438673811935594
"1740",0.436917374568499
"1741",0.447174083726018
"1742",0.438542232759902
"1743",0.441130095783857
"1744",0.439419718201221
"1745",0.434882437809266
"1746",0.425228668698328
"1747",0.427739264870143
"1748",0.428214570013943
"1749",0.494823087535367
"1750",0.494089932144343
"1751",0.487003060065999
"1752",0.4949899406628
"1753",0.48953617467688
"1754",0.506632867792164
"1755",0.524083505575083
"1756",0.512944421974752
"1757",0.530653508928229
"1758",0.518771413658325
"1759",0.528814914966525
"1760",0.526261230914016
"1761",0.50262189888841
"1762",0.535025822777754
"1763",0.531277511511248
"1764",0.530117110729089
"1765",0.52385844869696
"1766",0.551118789461934
"1767",0.538393305567451
"1768",0.531386931087217
"1769",0.523040415079813
"1770",0.47393471708228
"1771",0.474154819592283
"1772",0.516578980889424
"1773",0.444193886133861
"1774",0.469889621921407
"1775",0.480191019143033
"1776",0.480141187014716
"1777",0.480779403872668
"1778",0.485174362732855
"1779",0.504374476947611
"1780",0.509986996251804
"1781",0.511386033364708
"1782",0.505825419222215
"1783",0.499986288742651
"1784",0.498349635073647
"1785",0.497923791179943
"1786",0.501364936440864
"1787",0.504677868612316
"1788",0.466396550960214
"1789",0.500450935159954
"1790",0.496294620655325
"1791",0.490241696738049
"1792",0.487528966198217
"1793",0.509261207421825
"1794",0.518312453290826
"1795",0.528587544917111
"1796",0.523645408602461
"1797",0.679320450066133
"1798",0.675461112241366
"1799",0.668118632954868
"1800",0.67190307844228
"1801",0.670829281484889
"1802",0.653772633924469
"1803",0.65043934406883
"1804",0.641814673673528
"1805",0.63445742187011
"1806",0.617425340207985
"1807",0.661969989394131
"1808",0.657930082593049
"1809",0.651637352694059
"1810",0.649210153325955
"1811",0.650575766505799
"1812",0.652349910500632
"1813",0.647360643389808
"1814",0.632547589337356
"1815",0.61801267227235
"1816",0.614326904649652
"1817",0.61784329434643
"1818",0.609815529286091
"1819",0.610499166960554
"1820",0.607995007180854
"1821",0.599613962568051
"1822",0.626087703807451
"1823",0.607748304395854
"1824",0.608680646995293
"1825",0.607615976580366
"1826",0.606351310260702
"1827",0.554850543196572
"1828",0.55077117762313
"1829",0.564059815890734
"1830",0.60381681335802
"1831",0.553035594559422
"1832",0.547605591042881
"1833",0.539484910762357
"1834",0.516728644541467
"1835",0.523009393499553
"1836",0.510012737946362
"1837",0.498723766554206
"1838",0.480252751559865
"1839",0.478897733930015
"1840",0.4696269534624
"1841",0.484542853412185
"1842",0.465783988986037
"1843",0.45673629610077
"1844",0.460559272702649
"1845",0.435546729428886
"1846",0.42204504792929
"1847",0.441721892687125
"1848",0.589636585474024
"1849",0.559125305662122
"1850",0.560608828472136
"1851",0.524593118603672
"1852",0.560813430793683
"1853",0.560014411415667
"1854",0.574898358624575
"1855",0.573324841841425
"1856",0.572433440897095
"1857",0.567172470449831
"1858",0.570569565202235
"1859",0.546347584391617
"1860",0.542759794413833
"1861",0.53245322167497
"1862",0.532240150187534
"1863",0.534171942946679
"1864",0.534553648953199
"1865",0.543841112794812
"1866",0.561839670281023
"1867",0.621543409702999
"1868",0.613852202469398
"1869",0.612680016515636
"1870",0.624341341335512
"1871",0.630454667081516
"1872",0.633249160814835
"1873",0.638420522242969
"1874",0.63328830034587
"1875",0.632398602819697
"1876",0.643705551985674
"1877",0.642153426517273
"1878",0.674565528399889
"1879",0.666732147486576
"1880",0.654451626728016
"1881",0.63811639744826
"1882",0.63658934148024
"1883",0.633562999521839
"1884",0.632873154044609
"1885",0.632120255830653
"1886",0.621643926340566
"1887",0.610177984407974
"1888",0.609506095361401
"1889",0.63261953506748
"1890",0.638323031089278
"1891",0.635374738700134
"1892",0.634044470512582
"1893",0.635779205361358
"1894",0.561789612650677
"1895",0.568455385172885
"1896",0.56760861326575
"1897",0.589855491247108
"1898",0.591116943885798
"1899",0.605535384305935
"1900",0.604214491974005
"1901",0.62133029349998
"1902",0.641135215004535
"1903",0.641762847084189
"1904",0.616242604933922
"1905",0.62197340144788
"1906",0.619988530082413
"1907",0.629553561478415
"1908",0.645861111389495
"1909",0.640701588771261
"1910",0.645795188459737
"1911",0.698996489538594
"1912",0.693197357687147
"1913",0.690358177776089
"1914",0.688549550517698
"1915",0.672743632672204
"1916",0.667198875916546
"1917",0.670284175849177
"1918",0.664637969013835
"1919",0.663433262620999
"1920",0.666692565489419
"1921",0.66486439286892
"1922",0.636905900427438
"1923",0.637588089853026
"1924",0.636792169320215
"1925",0.654056660171614
"1926",0.652874952531998
"1927",0.653886087046136
"1928",0.654558735465335
"1929",0.660569211282256
"1930",0.65779934549142
"1931",0.622859487211308
"1932",0.619860674734686
"1933",0.623939887571691
"1934",0.601385414735104
"1935",0.615039979308053
"1936",0.614262116797998
"1937",0.614295522526296
"1938",0.685145450342563
"1939",0.68571289587043
"1940",0.666624812599782
"1941",0.66708271887129
"1942",0.65797328550185
"1943",0.649811242699044
"1944",0.659717427937698
"1945",0.659567029859907
"1946",0.65245501396982
"1947",0.671537612354413
"1948",0.670262613883138
"1949",0.653917839421796
"1950",0.652079166715992
"1951",0.652345658078264
"1952",0.648929218888707
"1953",0.655238578938217
"1954",0.66676601665743
"1955",0.647581458325984
"1956",0.636903856360241
"1957",0.648312744676404
"1958",0.650270067521454
"1959",0.64829403640697
"1960",0.646202337938325
"1961",0.690755962070642
"1962",0.688894118082554
"1963",0.689748987558204
"1964",0.686256300496341
"1965",0.664118972088571
"1966",0.671932395169604
"1967",0.665396624310917
"1968",0.665145799168558
"1969",0.674255275160285
"1970",0.683964314611606
"1971",0.681417995545522
"1972",0.679068442277472
"1973",0.677475495144749
"1974",0.714336255744528
"1975",0.675127003311394
"1976",0.604090376091034
"1977",0.527940402921953
"1978",0.56547161829289
"1979",0.566677254220691
"1980",0.562057124329245
"1981",0.554716856591592
"1982",0.55160320168363
"1983",0.551643921333387
"1984",0.567168739001154
"1985",0.544326682144735
"1986",0.489383184753396
"1987",0.500075118572602
"1988",0.531785286846653
"1989",0.531962026183247
"1990",0.500950656768896
"1991",0.500952285693456
"1992",0.492122849953838
"1993",0.50101805943658
"1994",0.49794157273957
"1995",0.477021569337453
"1996",0.478478701219023
"1997",0.480490945037547
"1998",0.481648051472263
"1999",0.483913088258597
"2000",0.496555660385361
"2001",0.490403292436928
"2002",0.492893900672671
"2003",0.488041484851539
"2004",0.488188993210067
"2005",0.531537857231101
"2006",0.514162599150459
"2007",0.507725860514443
"2008",0.516541280129259
"2009",0.516390556834431
"2010",0.528143488567684
"2011",0.573338359866438
"2012",0.572647401333526
"2013",0.558105105286822
"2014",0.519379118561376
"2015",0.493569041607893
"2016",0.505388129330924
"2017",0.506473057386928
"2018",0.489401685876251
"2019",0.488456859127769
"2020",0.491904233378573
"2021",0.467370934148049
"2022",0.498049563640561
"2023",0.451281855181626
"2024",0.462799925356972
"2025",0.373557181192137
"2026",0.35305728582861
"2027",0.376634929954613
"2028",0.388283372314008
"2029",0.385056106710457
"2030",0.387040061752132
"2031",0.415406563897938
"2032",0.418324480911469
"2033",0.411533503977303
"2034",0.430717476986222
"2035",0.427228871007536
"2036",0.42430057399324
"2037",0.428606549852266
"2038",0.426186074894911
"2039",0.448775217298935
"2040",0.460953818366207
"2041",0.47898020516346
"2042",0.477554362953872
"2043",0.464421053920381
"2044",0.444086130900878
"2045",0.448566069283952
"2046",0.452363887375157
"2047",0.482894920227791
"2048",0.46898274328299
"2049",0.453167501156645
"2050",0.463575499375601
"2051",0.512318442678354
"2052",0.509219653704643
"2053",0.498500477590827
"2054",0.499377260616387
"2055",0.518402699054127
"2056",0.539249774878257
"2057",0.539805627930307
"2058",0.589750917223969
"2059",0.587545969884512
"2060",0.587252920609072
"2061",0.582035432792608
"2062",0.534259964412417
"2063",0.598835782424317
"2064",0.59832956156094
"2065",0.607668003503763
"2066",0.568197518045817
"2067",0.566165310562241
"2068",0.557196508417441
"2069",0.555322760199821
"2070",0.560093839772352
"2071",0.555860093409749
"2072",0.604986975145325
"2073",0.601258171956525
"2074",0.60018473938502
"2075",0.590687283231263
"2076",0.58513561250657
"2077",0.578861190765021
"2078",0.576847344132711
"2079",0.57550860276516
"2080",0.576407200390902
"2081",0.576235253274686
"2082",0.570094937552004
"2083",0.542455538707937
"2084",0.542200038408427
"2085",0.592539020237584
"2086",0.591160474135577
"2087",0.504930836030873
"2088",0.507405059169472
"2089",0.509970539076294
"2090",0.506547249113758
"2091",0.50620376096275
"2092",0.509030098224554
"2093",0.509624830994866
"2094",0.576051398771572
"2095",0.581605666886499
"2096",0.593049899479848
"2097",0.569839487893352
"2098",0.61830461811648
"2099",0.615144321597627
"2100",0.625036735998282
"2101",0.624105563697562
"2102",0.623853361530257
"2103",0.627360054368715
"2104",0.606986035627697
"2105",0.605737771574278
"2106",0.60035032715873
"2107",0.630749785916156
"2108",0.647898227217225
"2109",0.635817038420812
"2110",0.648485020817759
"2111",0.648969327038109
"2112",0.633360884527156
"2113",0.564984304373757
"2114",0.560538349413276
"2115",0.559209831389587
"2116",0.535839618799826
"2117",0.53569949936647
"2118",0.551312977123688
"2119",0.64523221975884
"2120",0.640944653325436
"2121",0.639389158941858
"2122",0.647010404361326
"2123",0.644443316757854
"2124",0.654607757395086
"2125",0.65142588396409
"2126",0.652539985712064
"2127",0.655478155525288
"2128",0.654437540876204
"2129",0.665631766706499
"2130",0.66191104419226
"2131",0.649641141299071
"2132",0.638843634533807
"2133",0.678878469474276
"2134",0.682063618270105
"2135",0.668080225022746
"2136",0.666437480491421
"2137",0.654358136724033
"2138",0.654485892416418
"2139",0.648529608185404
"2140",0.660779674804604
"2141",0.633121425022431
"2142",0.628992055949613
"2143",0.637944936159307
"2144",0.631741151541901
"2145",0.53745788620734
"2146",0.549131667626706
"2147",0.504942821664899
"2148",0.503893681952571
"2149",0.498879419574763
"2150",0.521701876481794
"2151",0.523515623636628
"2152",0.418491328647631
"2153",0.418105579143342
"2154",0.445279346193327
"2155",0.431691121711179
"2156",0.390712585281184
"2157",0.351785197350487
"2158",0.357960597660906
"2159",0.330199345843175
"2160",0.428711699473913
"2161",0.432599938657813
"2162",0.443042666719462
"2163",0.482368434172464
"2164",0.48339859215482
"2165",0.475091697605187
"2166",0.485284971724917
"2167",0.483730802794846
"2168",0.48529372888715
"2169",0.490735739496758
"2170",0.481606864315451
"2171",0.47869077761975
"2172",0.479019928721507
"2173",0.478727120543149
"2174",0.521173357533307
"2175",0.5200252585514
"2176",0.528108013115956
"2177",0.529654558044033
"2178",0.558294516778573
"2179",0.492617186657648
"2180",0.490313812820949
"2181",0.552642247811449
"2182",0.552410591297508
"2183",0.599132269865603
"2184",0.619427873378824
"2185",0.617862040702469
"2186",0.605160446952374
"2187",0.598329402607771
"2188",0.624185014747201
"2189",0.623793981456545
"2190",0.613753241576348
"2191",0.637030648041499
"2192",0.557733219390201
"2193",0.58553928648303
"2194",0.586570117154648
"2195",0.585876084580838
"2196",0.593144349798288
"2197",0.591079085099297
"2198",0.692413247873423
"2199",0.702938998407658
"2200",0.68681603069897
"2201",0.673473001311497
"2202",0.671194699646123
"2203",0.682969605462979
"2204",0.700667647017141
"2205",0.698302274575606
"2206",0.724358515172389
"2207",0.723004572744445
"2208",0.758629247174599
"2209",0.754015409872304
"2210",0.763088987882936
"2211",0.766115548325116
"2212",0.765106244440245
"2213",0.767185138980935
"2214",0.766069992384207
"2215",0.770659875425467
"2216",0.769991909807536
"2217",0.772611511277132
"2218",0.770928357072322
"2219",0.794589585569989
"2220",0.779975852237141
"2221",0.767693244748165
"2222",0.766673014748755
"2223",0.764762176760683
"2224",0.75988751148289
"2225",0.768726670546361
"2226",0.776051314641055
"2227",0.775859643686895
"2228",0.774097979844081
"2229",0.771476391611329
"2230",0.77820429587126
"2231",0.787010013610854
"2232",0.791796227684351
"2233",0.789073244013849
"2234",0.788049330098934
"2235",0.798569399487817
"2236",0.804186760684049
"2237",0.809683503118953
"2238",0.801485063885312
"2239",0.798056201704301
"2240",0.782192490425781
"2241",0.780001988961746
"2242",0.809446020970124
"2243",0.810061235179237
"2244",0.807429260082717
"2245",0.807861406271162
"2246",0.809063528368906
"2247",0.801997937340819
"2248",0.801994042891609
"2249",0.799072214932578
"2250",0.780138772189681
"2251",0.763180512675867
"2252",0.753425881842693
"2253",0.769588043447279
"2254",0.768498715699159
"2255",0.742817921741083
"2256",0.740924657139388
"2257",0.73657470551989
"2258",0.734820241280753
"2259",0.730457866128016
"2260",0.72700954251306
"2261",0.723994590679381
"2262",0.737789154066303
"2263",0.741868660731216
"2264",0.751278811161602
"2265",0.751555113792924
"2266",0.736538542870913
"2267",0.732332460409355
"2268",0.730282999436045
"2269",0.715268755260395
"2270",0.721142431346709
"2271",0.706143952726606
"2272",0.726752614258588
"2273",0.721408837465624
"2274",0.710875203145806
"2275",0.718466122927509
"2276",0.664199100963295
"2277",0.64069137566676
"2278",0.628732290473288
"2279",0.625268961001172
"2280",0.619533817819673
"2281",0.644034893222725
"2282",0.633268791452993
"2283",0.641625360550827
"2284",0.638630637141158
"2285",0.647925761100734
"2286",0.654537308938323
"2287",0.653277818268194
"2288",0.654331364860877
"2289",0.652658678239722
"2290",0.740220252744829
"2291",0.73540117106085
"2292",0.729495587980934
"2293",0.72956008206353
"2294",0.749614742581981
"2295",0.747043070023634
"2296",0.740057182290014
"2297",0.729823762144174
"2298",0.742755799508584
"2299",0.749237147779199
"2300",0.747837955304192
"2301",0.7350651260374
"2302",0.713462154693028
"2303",0.738320705468957
"2304",0.736898457253849
"2305",0.741052133507639
"2306",0.750163294185701
"2307",0.748050338350566
"2308",0.744202293494657
"2309",0.740795777526557
"2310",0.73882319733963
"2311",0.746066667628713
"2312",0.736330256779293
"2313",0.734001162595855
"2314",0.712183508519081
"2315",0.7018699136932
"2316",0.704743485218382
"2317",0.594047489174162
"2318",0.630623339305908
"2319",0.632951802798674
"2320",0.632247057205573
"2321",0.617860633197302
"2322",0.609564613199601
"2323",0.567072562463549
"2324",0.553613940543816
"2325",0.56134069950619
"2326",0.539802124886944
"2327",0.508909850831328
"2328",0.507684373507588
"2329",0.538569992238166
"2330",0.53869606722143
"2331",0.509657977533784
"2332",0.509317358827988
"2333",0.485461360502017
"2334",0.494904563235311
"2335",0.505539498338146
"2336",0.484475143949073
"2337",0.514353131285045
"2338",0.510939269072008
"2339",0.496130351077418
"2340",0.498511498016173
"2341",0.464327490924559
"2342",0.46494551054944
"2343",0.465290174715249
"2344",0.478594856351456
"2345",0.4293795331505
"2346",0.433406089001822
"2347",0.506601882206272
"2348",0.497335143142414
"2349",0.482660678360049
"2350",0.424620656880121
"2351",0.416582100012968
"2352",0.458279346970386
"2353",0.460043972726103
"2354",0.430701300576572
"2355",0.429216666327197
"2356",0.414204766481945
"2357",0.450932645199475
"2358",0.452251835466683
"2359",0.451424637599372
"2360",0.484911781750958
"2361",0.485870990080079
"2362",0.503761991097817
"2363",0.543000353946627
"2364",0.547457323919793
"2365",0.557814677230591
"2366",0.578131050098399
"2367",0.577432214506974
"2368",0.57463525937659
"2369",0.555476359470083
"2370",0.55543932853361
"2371",0.551050979424721
"2372",0.550425479619378
"2373",0.550210328882282
"2374",0.552618143423178
"2375",0.55110427140729
"2376",0.654096030859746
"2377",0.647673672678681
"2378",0.633249369476147
"2379",0.636322488573741
"2380",0.628839297723271
"2381",0.644195790877649
"2382",0.640341145302736
"2383",0.627849301433122
"2384",0.65203162091584
"2385",0.641198434249308
"2386",0.646638556841359
"2387",0.644856434296278
"2388",0.646848774114325
"2389",0.699218262582141
"2390",0.693498920315197
"2391",0.696088749790003
"2392",0.675282257594283
"2393",0.668423751988477
"2394",0.659291594264995
"2395",0.679845031319714
"2396",0.678009473495979
"2397",0.692264648154265
"2398",0.693088784543978
"2399",0.689936924196722
"2400",0.662631862000519
"2401",0.668272943049887
"2402",0.668398500960023
"2403",0.710782297642907
"2404",0.676275397695762
"2405",0.671173711714268
"2406",0.668939220756239
"2407",0.659563153490143
"2408",0.67202570328731
"2409",0.627914729355747
"2410",0.614391974297635
"2411",0.607851454819407
